sample_id,domain,prompt_policy,question_path,question_simplified_path,target_path,target_logical_name,question_text,question_simplified_text,target_yaml_raw,target_yaml_normalized,question_char_count,question_simplified_char_count,target_yaml_char_count,question_word_count,question_simplified_word_count,prompt_pair_similarity,yaml_parse_ok,yaml_document_count,yaml_top_level_key_count,yaml_max_depth,yaml_mapping_nodes,yaml_list_nodes,yaml_scalar_nodes,yaml_total_nodes,normalization_semantics_preserved,validation_status,validation_notes,yaml_hash,duplicate_yaml_group_size,duplicate_prompt_group_size,near_duplicate_group_size,leakage_group,leakage_reasons,split
q233,Kubernetes,retain_both_variants_shared_split,data/question/Kubernetes/q233/question.txt,data/question/Kubernetes/q233/question_simplified.txt,data/docker_compose/Kubernetes/q233/labeled_code.yaml,target_yaml,"I'm working on a Kubernetes project where I need to set up a Secret to store basic authentication credentials. 
I want the secret to be named secret-basic-auth and use the specific type meant for basic authentication. 
The credentials I want to use are a username of admin and a password t0p-Secret. 
I've heard there's a way to create secrets with clear text data that gets automatically converted to base64. 
Could you help me craft a Kubernetes YAML configuration for this requirement?
","Craft a Kubernetes YAML for a Secret named secret-basic-auth using the specific type for basic authentication. Use clear text data that gets automatically converted to base64. Credentials are username: admin and password: t0p-Secret.
","apiVersion: v1
kind: Secret
metadata:
  name: secret-basic-auth
type: kubernetes.io/basic-auth
stringData:
  username: admin
  password: t0p-Secret","apiVersion: v1
kind: Secret
metadata:
  name: secret-basic-auth
stringData:
  password: t0p-Secret
  username: admin
type: kubernetes.io/basic-auth
",489,234,147,84,33,0.195258,True,1,5,3,3,0,6,9,True,ok,,b012d8f0a441698023035a3da223cdbdefa7279aa946c3baed986f218ea26166,1,1,1,group_206,sample_id_only,train
q234,Kubernetes,retain_both_variants_shared_split,data/question/Kubernetes/q234/question.txt,data/question/Kubernetes/q234/question_simplified.txt,data/docker_compose/Kubernetes/q234/labeled_code.yaml,target_yaml,"I have the following yaml file creates a Kubernetes secret for mysql database.
```
apiVersion: v1
kind: Secret
metadata:
  name: mysql-secret
  key: MYSQL_KEY
type: Opaque
data:  
  mysql-root-password: 11111
  mysql-user: a
  mysql-password: 11111
```
But when I try to deploy it I get the following error:
Error from server (BadRequest): error when creating ""STDIN"": Secret in version ""v1"" cannot be handled as a Secret: json: cannot unmarshal number into Go struct field Secret.data of type []uint8
What is the problem and how can I fix it?
Here are some command line records for reference: 
$ echo ""11111"" | base64 
$ MTExMTEK
$ echo ""a"" | base64    
$ YQo=
Please provide the modified entire valid YAML.","The following yaml creates a Kubernetes secret for mysql.
```
apiVersion: v1
kind: Secret
metadata:
  name: mysql-secret
  key: MYSQL_KEY
type: Opaque
data:  
  mysql-root-password: 11111
  mysql-user: a
  mysql-password: 11111
```
get the following error:
Error from server (BadRequest): error when creating ""STDIN"": Secret in version ""v1"" cannot be handled as a Secret: json: cannot unmarshal number into Go struct field Secret.data of type []uint8
How to fix it?
Here are some command line records for reference: 
$ echo ""11111"" | base64 
$ MTExMTEK
$ echo ""a"" | base64    
$ YQo=
Please provide the modified entire valid YAML.","apiVersion: v1
kind: Secret
metadata:
  name: mysql-secret
type: Opaque
data:
  mysql-root-password: MTExMTEK
  mysql-user: YQo=
  mysql-password: MTExMTEK","apiVersion: v1
data:
  mysql-password: MTExMTEK
  mysql-root-password: MTExMTEK
  mysql-user: YQo=
kind: Secret
metadata:
  name: mysql-secret
type: Opaque
",708,630,155,108,90,0.932412,True,1,5,3,3,0,7,10,True,ok,,1d75852f9ce6ed5dba3eba6514175980b8e74314717f172728363d17b0f8dc12,1,1,1,group_207,sample_id_only,train
q235,Kubernetes,retain_both_variants_shared_split,data/question/Kubernetes/q235/question.txt,data/question/Kubernetes/q235/question_simplified.txt,data/docker_compose/Kubernetes/q235/labeled_code.yaml,target_yaml,"Can you create a Kubernetes Secret (""mysec"") that contains the following key-value pairs?
- username: admin
- password: secret123
","Create a Kubernetes Secret named ""mysec"" with key-value pairs: username=admin and password=secret123.
","apiVersion: v1
kind: Secret
metadata:
  name: mysec
type: Opaque
data:
  username: YWRtaW4=
  password: c2VjMTIz
","apiVersion: v1
data:
  password: c2VjMTIz
  username: YWRtaW4=
kind: Secret
metadata:
  name: mysec
type: Opaque
",130,102,113,19,14,0.747826,True,1,5,3,3,0,6,9,True,ok,,dcae87a1d5f63210167344954d8a6dfc8eb61454ac9e2ff1d193cfeb3d970108,1,1,1,group_208,sample_id_only,train
q236,Kubernetes,retain_both_variants_shared_split,data/question/Kubernetes/q236/question.txt,data/question/Kubernetes/q236/question_simplified.txt,data/docker_compose/Kubernetes/q236/labeled_code.yaml,target_yaml,"You have a Kubernetes Secret described as follow. Please create a Pod named secret-dotfiles-pod that is supposed to mount this secret at /etc/secret-volume. It runs a container using the image registry.k8s.io/busybox.
```
apiVersion: v1
kind: Secret
metadata:
  name: normal-secret
data:
  secret-file: dmFsdWUtMgo=
```","Create a Pod named secret-dotfiles-pod that mounts the Kubernetes Secret normal-secret at /etc/secret-volume. The Pod should run a container using the image registry.k8s.io/busybox.
```
apiVersion: v1
kind: Secret
metadata:
  name: normal-secret
data:
  secret-file: dmFsdWUtMgo=
```","apiVersion: v1
kind: Secret
metadata:
  name: normal-secret
data:
  secret-file: dmFsdWUtMQo=
---
apiVersion: v1
kind: Pod
metadata:
  name: secret-pod
spec:
  volumes:
    - name: secret-volume
      secret:
        secretName: normal-secret
  containers:
    - name: test-container
      image: busybox
      command: 
        - /bin/sh
        - -c
        - ls -l /etc/secret-volume; sleep 1200
      volumeMounts:
        - name: secret-volume
          readOnly: true
          mountPath: ""/etc/secret-volume""","apiVersion: v1
data:
  secret-file: dmFsdWUtMQo=
kind: Secret
metadata:
  name: normal-secret
---
apiVersion: v1
kind: Pod
metadata:
  name: secret-pod
spec:
  containers:
  - command:
    - /bin/sh
    - -c
    - ls -l /etc/secret-volume; sleep 1200
    image: busybox
    name: test-container
    volumeMounts:
    - mountPath: /etc/secret-volume
      name: secret-volume
      readOnly: true
  volumes:
  - name: secret-volume
    secret:
      secretName: normal-secret
",319,283,515,41,33,0.511785,True,2,8,7,10,4,17,31,True,ok,,d1749631ca549f8441605737a7356d4ee5d9516247195725a3efcaf0756c1466,1,1,1,group_209,sample_id_only,train
q237,Kubernetes,retain_both_variants_shared_split,data/question/Kubernetes/q237/question.txt,data/question/Kubernetes/q237/question_simplified.txt,data/docker_compose/Kubernetes/q237/labeled_code.yaml,target_yaml,"You have a Kubernetes Secret described as follow. Please create a Pod named secret-dotfiles-pod that is supposed to mount this secret at /etc/secret-volume. It runs a container using the image registry.k8s.io/busybox.
```
apiVersion: v1
kind: Secret
metadata:
  name: dotfile-secret
data:
  .secret-file: dmFsdWUtMgo=
```
In this way, the secret data is stored in a dotfile, and thus is hidden from the output of ""ls -l"".
","Create a Pod named secret-dotfiles-pod that mounts the Kubernetes Secret dotfile-secret at /etc/secret-volume. The Pod should run a container using the image registry.k8s.io/busybox. The Secret contains a dotfile named .secret-file with the encoded data ""dmFsdWUtMgo="".
```
apiVersion: v1
kind: Secret
metadata:
  name: dotfile-secret
data:
  .secret-file: dmFsdWUtMgo=
```","apiVersion: v1
kind: Secret
metadata:
  name: dotfile-secret
data:
  .secret-file: dmFsdWUtMgo=
---
apiVersion: v1
kind: Pod
metadata:
  name: secret-dotfiles-pod
spec:
  volumes:
    - name: secret-volume
      secret:
        secretName: dotfile-secret
  containers:
    - name: dotfile-test-container
      image: busybox
      command: 
        - /bin/sh
        - -c
        - ls -l /etc/secret-volume; sleep 1200
      volumeMounts:
        - name: secret-volume
          readOnly: true
          mountPath: ""/etc/secret-volume""","apiVersion: v1
data:
  .secret-file: dmFsdWUtMgo=
kind: Secret
metadata:
  name: dotfile-secret
---
apiVersion: v1
kind: Pod
metadata:
  name: secret-dotfiles-pod
spec:
  containers:
  - command:
    - /bin/sh
    - -c
    - ls -l /etc/secret-volume; sleep 1200
    image: busybox
    name: dotfile-test-container
    volumeMounts:
    - mountPath: /etc/secret-volume
      name: secret-volume
      readOnly: true
  volumes:
  - name: secret-volume
    secret:
      secretName: dotfile-secret
",422,373,535,63,46,0.396947,True,2,8,7,10,4,17,31,True,ok,,c3be097af31ada72bef3f0ee1ee6c1fa89cbaf7d462b4c8bce76deac8e7deadd,1,1,1,group_210,sample_id_only,train
q238,Kubernetes,retain_both_variants_shared_split,data/question/Kubernetes/q238/question.txt,data/question/Kubernetes/q238/question_simplified.txt,data/docker_compose/Kubernetes/q238/labeled_code.yaml,target_yaml,"Can you generate a Kubernetes YAML file to configure a Secret (my-sec)? 
It should be used for basic authentication. 
Use ""harry"" and ""verysecret"" as example username and password.
","Generate a k8s YAML for a Secret (my-sec) for basic auth. Use ""harry"" and ""verysecret"" as example username and password.
","apiVersion: v1
kind: Secret
metadata:
  name: my-sec
type: kubernetes.io/basic-auth
stringData:
  username: harry
  password: verysecret
","apiVersion: v1
kind: Secret
metadata:
  name: my-sec
stringData:
  password: verysecret
  username: harry
type: kubernetes.io/basic-auth
",181,121,137,28,20,0.798658,True,1,5,3,3,0,6,9,True,ok,,63cd18bf521a987d24d5c4830d4a32c644bf85eefb96790eea219dad06cefd15,1,1,1,group_211,sample_id_only,train
q239,Kubernetes,retain_both_variants_shared_split,data/question/Kubernetes/q239/question.txt,data/question/Kubernetes/q239/question_simplified.txt,data/docker_compose/Kubernetes/q239/labeled_code.yaml,target_yaml,"I always failed with the Kubernetes YAML file below:
```
apiVersion: v1
kind: Secret
metadata:
  name: ssh-secret
type: ssh-auth
stringData:
  ssh-privatekey: |
    -----BEGIN OPENSSH PRIVATE KEY-----
    exampleSSHPrivateKey1234=
    -----END OPENSSH PRIVATE KEY-----
```
What is the right way to create an SSH authentication Secret for storing an SSH private key? 
","What is the correct way to create an SSH authentication Secret for storing an SSH private key in Kubernetes YAML?
```
apiVersion: v1
kind: Secret
metadata:
  name: ssh-secret
type: ssh-auth
stringData:
  ssh-privatekey: |
    -----BEGIN OPENSSH PRIVATE KEY-----
    exampleSSHPrivateKey1234=
    -----END OPENSSH PRIVATE KEY-----
```","apiVersion: v1
kind: Secret
metadata:
  name: ssh-secret
type: kubernetes.io/ssh-auth
stringData:
  ssh-privatekey: |
    -----BEGIN OPENSSH PRIVATE KEY-----
    exampleSSHPrivateKey1234=
    -----END OPENSSH PRIVATE KEY-----
","apiVersion: v1
kind: Secret
metadata:
  name: ssh-secret
stringData:
  ssh-privatekey: '-----BEGIN OPENSSH PRIVATE KEY-----

    exampleSSHPrivateKey1234=

    -----END OPENSSH PRIVATE KEY-----

    '
type: kubernetes.io/ssh-auth
",367,333,226,46,40,0.66967,True,1,5,3,3,0,5,8,True,ok,,811d06aff8d327786646520f40d662c72a70df8e23e6206c70941f3567fb36db,1,1,1,group_212,sample_id_only,train
q240,Kubernetes,retain_both_variants_shared_split,data/question/Kubernetes/q240/question.txt,data/question/Kubernetes/q240/question_simplified.txt,data/docker_compose/Kubernetes/q240/labeled_code.yaml,target_yaml,"Given the following YAML, please help me create a service with load balancer that uses the nginx selector, exposed on port 80.
It should be accessible via browser.
```
apiVersion: apps/v1                                                                                                     
kind: Deployment                                                                                                        
metadata:                                                                                                               
  name: nginx-deployment                                                                                                
spec:                                                                                                                   
  replicas: 3                                                                                                           
  selector:                                                                                                             
    matchLabels:                                                                                                        
      app: nginx                                                                                                        
  template:                                                                                                             
    metadata:                                                                                                           
      labels:                                                                                                           
        app: nginx                                                                                                      
    spec:                                                                                                               
      containers:                                                                                                       
      - name: nginx-container                                                                                           
        image: nginx:latest                                                                                             
        ports:                                                                                                          
        - containerPort: 80
```","Create a service with load balancer using the nginx selector, exposed on port 80. It should be accessible via browser. Use the following YAML:
```
apiVersion: apps/v1                                                                                                     
kind: Deployment                                                                                                        
metadata:                                                                                                               
  name: nginx-deployment                                                                                                
spec:                                                                                                                   
  replicas: 3                                                                                                           
  selector:                                                                                                             
    matchLabels:                                                                                                        
      app: nginx                                                                                                        
  template:                                                                                                             
    metadata:                                                                                                           
      labels:                                                                                                           
        app: nginx                                                                                                      
    spec:                                                                                                               
      containers:                                                                                                       
      - name: nginx-container                                                                                           
        image: nginx:latest                                                                                             
        ports:                                                                                                          
        - containerPort: 80
```","apiVersion: v1
kind: Service  
metadata:
  name: nginx-service    # *
spec:
  selector:
    app: nginx
  ports:
  - name: http 
    port: 80
    targetPort: 80
  type: LoadBalancer
","apiVersion: v1
kind: Service
metadata:
  name: nginx-service
spec:
  ports:
  - name: http
    port: 80
    targetPort: 80
  selector:
    app: nginx
  type: LoadBalancer
",2377,2356,181,58,54,0.830694,True,1,4,5,5,1,8,14,True,ok,,f70e10bd484adc143bfc126b4862651c1b78d62a4ae38e72f4f32d2447e4b7ec,1,1,1,group_213,sample_id_only,train
q241,Kubernetes,retain_both_variants_shared_split,data/question/Kubernetes/q241/question.txt,data/question/Kubernetes/q241/question_simplified.txt,data/docker_compose/Kubernetes/q241/labeled_code.yaml,target_yaml,"I'm trying to expose one of my Kafka brokers on our Kubernetes cluster. 
I'd like to set up a NodePort Service named broker-0 to expose the broker's port 9093 on the node's port 30093. 
Can you help me create a configuration that targets pods with the label kafka-set-component set to kafka-0?","Create a NodePort Service named broker-0 to expose Kafka broker's port 9093 on node's port 30093. Target pods with label kafka-set-component=kafka-0.
","apiVersion: v1
kind: Service
metadata:
  name: broker-0
spec:
  type: NodePort
  ports:
  - port: 9093
    nodePort: 30093
  selector:
    kafka-set-component: kafka-0","apiVersion: v1
kind: Service
metadata:
  name: broker-0
spec:
  ports:
  - nodePort: 30093
    port: 9093
  selector:
    kafka-set-component: kafka-0
  type: NodePort
",293,150,167,55,24,0.640909,True,1,4,5,5,1,7,13,True,ok,,8eb13593377242f9c7206f8ce3a825db52b503c113e4fedb4c0a8b74cf59e6f7,1,1,1,group_214,sample_id_only,train
q242,Kubernetes,retain_both_variants_shared_split,data/question/Kubernetes/q242/question.txt,data/question/Kubernetes/q242/question_simplified.txt,data/docker_compose/Kubernetes/q242/labeled_code.yaml,target_yaml,"Create a Kubernetes Service with the following features: It is named svc-master. 
Its labels include ""app: redis"", ""role: master"", and ""tier: backend"". 
It is exposed as a NodePort and is assigned with an IP 10.96.0.2. 
It has two ports, 6379 for Redis and 9121 for metrics.","Create a k8s Service named svc-master with labels ""app: redis"", ""role: master"", ""tier: backend"". Expose as NodePort with IP 10.96.0.2. Ports: 6379 for Redis, 9121 for metrics.
","apiVersion: v1
kind: Service
metadata:
  name: svc-master
  labels:
    app: redis
    role: master
    tier: backend
spec:
  type: NodePort
  clusterIP: 10.96.0.2
  ports:
  - name: redis
    port: 6379
    targetPort: 6379
  - name: metrics
    port: 9121
    targetPort: 9121
","apiVersion: v1
kind: Service
metadata:
  labels:
    app: redis
    role: master
    tier: backend
  name: svc-master
spec:
  clusterIP: 10.96.0.2
  ports:
  - name: redis
    port: 6379
    targetPort: 6379
  - name: metrics
    port: 9121
    targetPort: 9121
  type: NodePort
",274,176,279,47,28,0.762332,True,1,4,5,6,1,14,21,True,ok,,36e1efe2d3731959a4d7e84da68e90a202d23307be865d3b65e0d2dc0b77c33d,1,1,1,group_215,sample_id_only,train
q243,Kubernetes,retain_both_variants_shared_split,data/question/Kubernetes/q243/question.txt,data/question/Kubernetes/q243/question_simplified.txt,data/docker_compose/Kubernetes/q243/labeled_code.yaml,target_yaml,"We need a Service named frontend-service that exposes port 80 and targets pods with the label app: frontend. Please help me generate a K8S YAML file for this.
","Generate a K8S YAML for a Service named frontend-service, exposing port 80 and targeting pods with the label app: frontend.
","apiVersion: v1
kind: Service
metadata:
  name: frontend-service
spec:
  selector:
    app: frontend
  ports:
  - protocol: TCP
    port: 80
    targetPort: 80
","apiVersion: v1
kind: Service
metadata:
  name: frontend-service
spec:
  ports:
  - port: 80
    protocol: TCP
    targetPort: 80
  selector:
    app: frontend
",159,124,159,28,20,0.676157,True,1,4,5,5,1,7,13,True,ok,,70d409fd3d1cc2ea4afa976de2996cb358a970988d4eff0aae7bfb6325889a5e,1,1,1,group_216,sample_id_only,train
q244,Kubernetes,retain_both_variants_shared_split,data/question/Kubernetes/q244/question.txt,data/question/Kubernetes/q244/question_simplified.txt,data/docker_compose/Kubernetes/q244/labeled_code.yaml,target_yaml,"Create a headless Kubernetes Service named state-metrics in the kube-system namespace. It should expose two ports: one for HTTP metrics on port 8080 and another for telemetry on port 8081. 
The service should also have specific labels: app.kubernetes.io/component: exporter, app.kubernetes.io/name: state-metrics, and app.kubernetes.io/version: 2.9.3.
","Create a headless k8s Service named state-metrics in kube-system ns. Expose 2 ports: HTTP metrics on port 8080 and telemetry on port 8081. Service labels: app.kubernetes.io/component: exporter, app.kubernetes.io/name: state-metrics, app.kubernetes.io/version: 2.9.3.
","apiVersion: v1
kind: Service
metadata:
  labels:
    app.kubernetes.io/component: exporter
    app.kubernetes.io/name: state-metrics
    app.kubernetes.io/version: 2.9.3
  name: state-metrics
  namespace: kube-system
spec:
  clusterIP: None
  ports:
  - name: http-metrics
    port: 8080
    targetPort: http-metrics
  - name: telemetry
    port: 8081
    targetPort: telemetry
  selector:
    app.kubernetes.io/name: state-metrics","apiVersion: v1
kind: Service
metadata:
  labels:
    app.kubernetes.io/component: exporter
    app.kubernetes.io/name: state-metrics
    app.kubernetes.io/version: 2.9.3
  name: state-metrics
  namespace: kube-system
spec:
  clusterIP: None
  ports:
  - name: http-metrics
    port: 8080
    targetPort: http-metrics
  - name: telemetry
    port: 8081
    targetPort: telemetry
  selector:
    app.kubernetes.io/name: state-metrics
",352,267,431,44,31,0.292208,True,1,4,5,7,1,15,23,True,ok,,7021e5419f25e034d7dd1a25f6355acd1605e44da669d56e6f65ec809c321590,1,1,1,group_217,sample_id_only,train
